BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,ADDRESS,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE, SALE PRICE ,SALE DATE
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11605,62,109-17 124TH STREET,11420,1,0,1,3000,1092,1920,1,A1,0,1/4/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11606,26,109-40 126TH STREET,11420,1,0,1,2499,1636,1920,1,A1,745000,6/3/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11606,47,109-41 125TH STREET,11420,1,0,1,2000,730,1920,1,A1,605000,4/22/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11608,5,127-10 109 AVE,11420,1,0,1,2400,1200,1930,1,A1,0,5/13/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11610,16,109-18 131ST STREET,11420,1,0,1,2399,1280,1930,1,A1,0,10/21/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11611,42,109-67 131 STREET,11420,1,0,1,3000,1725,1945,1,A0,635000,12/15/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11611,50,109-53 131ST STREET,11420,1,0,1,2405,1280,1925,1,A1,750000,11/29/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11612,26,109-40 133RD STREET,11420,1,0,1,2500,1568,1930,1,A1,0,3/16/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11612,73,109-19 132ND STREET,11420,1,0,1,2400,1280,1930,1,A1,0,3/5/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11613,26,109-46 134TH STREET,11420,1,0,1,3200,1960,1930,1,A1,865000,7/18/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11614,31,109-50 135TH ST,11420,1,0,1,2500,1485,1920,1,A1,699999,2/1/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11614,45,134-17 111TH AVENUE,11420,1,0,1,3000,1280,1950,1,A1,415000,3/25/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11614,45,134-17 111TH AVENUE,11420,1,0,1,3000,1280,1950,1,A1,688000,10/20/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11618,46,111-43 113TH STREET,11420,1,0,1,2455,1296,1925,1,A1,0,2/2/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11618,56,111-17 113TH STREET,11420,1,0,1,1857,952,1925,1,A1,510000,2/14/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11620,49,11135 115TH STREET,11420,1,0,1,2041,1344,1925,1,A1,725000,3/18/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11621,7,116-14 111TH AVENUE,11420,1,0,1,2100,966,1925,1,A1,0,1/26/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11621,12,111-12 117 STREET,11420,1,0,1,3887,2057,1925,1,A1,745000,1/6/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11621,20,111-28 117TH STREET,11420,1,0,1,3886,1489,1925,1,A1,815000,12/5/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11621,46,111-43 116TH STREET,11420,1,0,1,3886,1800,1925,1,A1,840000,9/20/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11623,38,111-59 118TH STREET,11420,1,0,1,2375,1262,1930,1,A1,650000,4/12/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11624,12,111-26 120 STREET,11420,1,0,1,2499,1088,1930,1,A1,50000,9/12/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11624,24,111-50 120TH STREET,11420,1,0,1,2600,1088,1930,1,A1,670000,2/25/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11625,63,111-11 120TH STREET,11420,1,0,1,2500,1216,1920,1,A1,860000,3/31/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11627,52,111-35 122ND STREET,11420,1,0,1,2400,1296,1930,1,A1,0,1/18/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11628,12,111-12 124TH STREET,11420,1,0,1,2000,924,1930,1,A1,0,5/25/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11629,4,124-08 111TH AVENUE,11420,1,0,1,2000,876,1920,1,A1,0,4/29/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11629,26,111-40 125TH STREET,11420,1,0,1,2499,1376,1920,1,A1,500000,7/29/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11631,40,111-49 126TH STREET,11420,1,0,1,2500,1280,1920,1,A1,680000,4/28/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11632,2,127-04 111TH AVENUE,11420,1,0,1,2185,1536,1920,1,A1,225000,1/18/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11632,2,127-04 111TH AVENUE,11420,1,0,1,2185,1536,1920,1,A1,710000,12/5/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11632,37,111-62 128TH STREET,11420,1,0,1,2300,1260,1920,1,A1,0,1/20/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11632,40,111-57 127TH STREET,11420,1,0,1,2500,1312,1920,1,A1,0,5/31/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11632,61,111-13 127TH STREET,11420,1,0,1,2399,1312,1920,1,A1,10,10/13/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11633,56,111-29 128TH STREET,11420,1,0,1,2520,1264,1920,1,A1,0,1/26/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11633,64,111-17 128TH STREET,11420,1,0,1,2519,1264,1920,1,A1,0,12/19/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11634,22,111-34 131ST STREET,11420,1,0,1,2519,1288,1925,1,A1,740000,12/2/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11634,22,111-34 131ST STREET,11420,1,0,1,2520,1288,1925,1,A1,715000,3/15/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11634,50,111-33 130TH STREET,11420,1,0,1,2519,1288,1925,1,A1,764000,8/18/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11635,51,111-35 131ST STREET,11420,1,0,1,2406,1088,1925,1,A1,0,3/4/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11636,150,111-27 132ND STREET,11420,1,0,1,2399,1648,1925,1,A1,665000,11/18/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11637,1,133-06 111TH AVENUE,11420,1,0,1,3000,1265,1930,1,A0,610000,3/30/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11637,42,111-45 133RD STREET,11420,1,0,1,2000,876,1925,1,A1,589000,5/13/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11642,10,114-08 116 ST,11420,1,0,1,2355,1596,1930,1,A1,725000,11/10/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11644,11,114-08 118TH STREET,11420,1,0,1,2552,1260,1950,1,A1,1,4/23/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11644,11,114-08 118TH STREET,11420,1,0,1,2552,1260,1950,1,A1,1,6/8/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11644,21,114-28 118TH STREET,11420,1,0,1,2442,1328,1930,1,A1,715000,1/26/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11644,58,114-19 117TH STREET,11420,1,0,1,2310,1576,1930,1,A1,0,9/2/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11645,50,114-37 118TH STREET,11420,1,0,1,1900,1153,1930,1,A1,650000,4/4/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11645,63,114-09 118TH STREET,11420,1,0,1,1900,1424,1930,1,A1,500000,6/16/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11647,160,114-13 120TH STREET,11420,1,0,1,2000,1351,1925,1,A1,0,5/11/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11649,26,114-38 123RD STREET,11420,1,0,1,1124,868,1920,1,A1,585000,6/1/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11649,27,114-40 123 STREET,11420,1,0,1,1022,868,1920,1,A1,0,1/31/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11649,48,114-35 122ND STREET,11420,1,0,1,1494,1160,1920,1,A1,460000,6/8/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11649,128,114-46 123RD STREET,11420,1,0,1,1470,868,1920,1,A1,556500,11/30/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11652,8,125-20 LINDEN BLVD,11420,1,0,1,2438,1328,1920,1,A1,770000,7/7/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11653,7,12618 LINDEN BLVD,11420,1,0,1,2500,1248,1920,1,A1,725000,4/12/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11653,24,114-36 127TH STREET,11420,1,0,1,1957,1280,1935,1,A1,630000,7/29/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11653,24,114-36 127TH STREET,11420,1,0,1,1958,1280,1935,1,A1,440000,4/12/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11654,3,114-03 127TH STREET,11420,1,0,1,2400,1285,1920,1,A1,0,5/27/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11654,55,114-23 127TH STREET,11420,1,0,1,2399,976,1920,1,A1,700000,10/6/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11656,67,114-11 130TH STREET,11420,1,0,1,2520,1120,1925,1,A1,0,2/23/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11660,14,114-12 135TH STREET,11420,1,0,1,2642,1136,1930,1,A1,0,3/4/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11660,40,134-07 115TH AVENUE,11420,1,0,1,3000,1248,1930,1,A1,0,5/24/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11660,56,114-23 134TH STREET,11420,1,0,1,2500,1600,1930,1,A1,0,1/8/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11663,8,115-16 120TH STREET,11420,1,0,1,2399,1200,1920,1,A1,745000,9/22/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11663,22,119-07 ROCKAWAY BLVD,11420,1,1,2,2400,2400,1930,1,S1,2300000,5/31/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11664,16,115-24 121ST STREET,11420,1,0,1,2500,1264,1920,1,A1,0,4/11/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11665,23,115-34 122ND STREET,11420,1,0,1,1762,1140,1955,1,A5,0,5/11/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11666,15,115-18 123RD STREET,11420,1,0,1,1400,966,1920,1,A1,478000,1/18/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11666,33,115-54 123RD STREET,11420,1,0,1,2000,1503,1945,1,A1,334620,9/22/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11667,23,115-36 124TH STREET,11420,1,0,1,2000,1205,1940,1,A5,699000,7/15/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11669,1,125-04 115TH AVENUE,11420,1,0,1,3999,1324,1950,1,A2,0,8/24/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11669,21,115-32 126TH STREET,11420,1,0,1,2000,420,1920,1,A2,450000,6/30/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11669,51,115-29 125TH STREET,11420,1,0,1,2000,970,1930,1,A1,290000,2/14/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11669,51,115-29 125TH STREET,11420,1,0,1,2000,970,1930,1,A1,670000,7/1/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11670,5,126-10 115 AVE,11420,1,0,1,3300,1208,1945,1,A0,745000,4/22/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11670,7,126-12 115TH AVENUE,11420,1,0,1,3300,1644,1945,1,A0,600000,5/23/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11670,32,12617 116TH AVENUE,11420,1,0,1,2000,896,1930,1,A1,553000,10/21/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11670,39,126-03 116TH AVENUE,11420,1,0,1,2000,896,1930,1,A1,0,7/7/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11670,39,126-03 116TH AVENUE,11420,1,0,1,2000,896,1930,1,A1,595000,3/29/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11670,40,126-01 116TH AVENUE,11420,1,0,1,2000,916,1930,1,A1,0,2/23/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11670,152,115-29 126TH STREET,11420,1,0,1,1641,940,1935,1,A5,390390,12/1/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11670,152,115-29 126TH STREET,11420,1,0,1,1641,940,1935,1,A5,485191,7/15/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11671,25,115-42 128TH STREET,11420,1,0,1,3999,653,1930,1,A2,522000,9/23/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11674,12,115-12 132ND STREET,11420,1,0,1,2405,1640,1925,1,A1,630000,9/19/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11674,48,115-33 131ST STREET,11420,1,0,1,3007,1570,1925,1,A1,600000,9/20/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11682,44,116-21 125TH STREET,11420,1,0,1,2000,1136,1920,1,A1,580000,12/23/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11682,70,116-40 126TH STREET,11420,1,0,1,2623,728,1925,1,A2,0,6/1/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11683,9,126-20 116TH AVENUE,11420,1,0,1,1600,1017,1925,1,A5,354616,9/17/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11683,24,116-38 127TH STREET,11420,1,0,1,2000,882,1925,1,A1,0,4/26/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11683,49,116-33 126TH STREET,11420,1,0,1,2000,868,1925,1,A1,430000,6/16/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11683,54,116-23 126 STREET,11420,1,0,1,2000,868,1925,1,A1,477000,5/16/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11685,8,128-16 116TH AVENUE,11420,1,0,1,3300,1308,1930,1,A1,1100000,6/3/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11686,25,116-38 131ST STREET,11420,1,0,1,2100,1408,1930,1,A5,100,2/22/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11686,40,130-07 FOCH BOULEVARD,11420,1,0,1,3542,1376,1930,1,A1,975000,2/3/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11687,30,116-42 LINCOLN STREET,11420,1,0,1,1939,1316,1930,1,A5,600000,7/25/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11687,41,131-05 FOCH BOULEVARD,11420,1,0,1,2000,1017,1930,1,A1,675000,8/15/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11687,44,116-49 131ST STREET,11420,1,0,1,1799,912,1940,1,A1,576800,8/2/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11687,49,116-39 131ST STREET,11420,1,0,1,2000,1064,1940,1,A1,725000,4/14/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11687,51,116-35 131ST STREET,11420,1,0,1,2000,896,1940,1,A1,585000,1/24/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11687,59,116-19 131ST STREET,11420,1,0,1,2506,1216,1940,1,A1,0,6/30/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11688,36,132-09 FOCH BLVD,11420,1,0,1,2000,1024,1935,1,A1,610000,8/1/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11690,4,134-10 116TH AVENUE,11420,1,0,1,4166,1220,1925,1,A2,0,8/25/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11690,35,134-11 FOCH BLVD,11420,1,0,1,4099,1116,1925,1,A1,855000,9/30/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11690,35,134-11 FOCH BOULEVARD,11420,1,0,1,4100,1116,1925,1,A1,650000,1/14/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11690,49,116-35 134TH STREET,11420,1,0,1,2088,1080,1925,1,A1,565000,1/11/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11694,9,130-18 FOCH BOULEVARD,11420,1,0,1,4027,1374,1940,1,A5,639000,3/4/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11696,9,132-18 FOCH BLVD,11420,1,0,1,3999,984,1920,1,A1,0,6/22/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11697,2,133-04 FOCH BOULEVARD,11420,1,0,1,2000,1312,1920,1,A1,425000,2/18/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11697,18,117-24 134TH STREET,11420,1,0,1,2000,1284,1920,1,A1,675000,7/29/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11699,10,117-10 VAN WYCK EXPRESSWAY,11420,1,0,1,2075,1224,1940,1,A9,430000,3/24/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11707,19,115-37 114TH PLACE,11420,1,0,1,2399,1328,1925,1,A1,723840,10/25/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11709,42,115-12 117 ST,11420,1,0,1,2500,1312,1930,1,A1,325000,5/20/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11713,12,116-57 120TH STREET,11420,1,0,1,2400,1496,1925,1,A1,10,3/12/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11713,20,116-37 120TH STREET,11420,1,0,1,2499,1404,1925,1,A1,0,10/11/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11713,24,116-31 120TH STREET,11420,1,0,1,2499,1404,1925,1,A1,0,7/15/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11713,24,116-31 120TH STREET,11420,1,0,1,2499,1404,1925,1,A1,0,9/13/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11713,53,116-28 121ST STREET,11420,1,0,1,4000,1092,1945,1,A0,320354,2/23/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11720,9,132-53 114TH STREET,11420,1,0,1,2160,1264,1925,1,A1,580000,6/29/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11721,38,114-44 SUTTER AVENUE,11420,1,0,1,2442,1682,1925,1,A1,690000,2/15/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11722,7,130-55 115TH STREET,11420,1,0,1,2399,1328,1930,1,A1,770000,9/26/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11722,20,130-31 115TH STREET,11420,1,0,1,2400,1368,1930,1,A1,755000,1/20/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11722,50,130-28 116TH STREET,11420,1,0,1,2799,1488,1930,1,A1,682500,12/21/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11724,13,130-45 117TH STREET,11420,1,0,1,2600,1155,1930,1,A1,740000,5/23/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11725,42,130-12 LEFFERTS BOULEVARD,11420,1,0,1,2400,1579,1920,1,A1,0,2/15/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11725,56,130-38 LEFFERTS BOULEVARD,11420,1,0,1,2185,1376,1920,1,A1,575000,11/1/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11726,19,130-39 LEFFERTS BOULEVARD,11420,1,0,1,2296,1234,1925,1,A1,0,11/4/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11726,30,130-13 LEFFERTS BOULEVARD,11420,1,0,1,2296,1234,1925,1,A1,0,8/22/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11727,12,120-01 133RD AVENUE,11420,1,0,1,2000,1248,1925,1,A1,698000,4/27/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11727,13,130-49 120TH STREET,11420,1,0,1,1943,1268,1925,1,A1,0,8/2/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11727,19,130-35 120 STREET,11420,1,0,1,2400,1232,1925,1,A1,790000,4/15/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11727,46,130-14 121ST STREET,11420,1,0,1,2342,1256,1925,1,A1,0,10/5/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11728,22,130-27 121 ST,11420,1,0,1,4358,1203,1950,1,A0,0,5/9/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11730,4,122-41 133RD AVENUE,11420,1,0,1,2805,1200,1925,1,A1,650000,12/16/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11734,49,13322 114TH PLACE,11420,1,0,1,2325,1120,1925,1,A1,609000,3/14/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11736,29,133-19 115TH STREET,11420,1,0,1,3000,1260,1930,1,A9,700000,7/7/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11736,31,133-17 115TH STREET,11420,1,0,1,3000,996,1930,1,A0,1085000,5/2/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11737,27,133-25 116TH STREET,11420,1,0,1,2400,1232,1930,1,A1,620000,1/28/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11737,40,133-04 117TH STREET,11420,1,0,1,2500,1280,1930,1,A1,0,3/10/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11737,44,133-14 117TH STREET,11420,1,0,1,2500,1282,1930,1,A1,0,5/13/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11738,6,13353 117TH STREET,11420,1,0,1,2400,1578,1930,1,A1,635000,1/27/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11738,57,133-44 118TH STR,11420,1,0,1,3000,1218,1930,1,A1,500000,4/29/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11739,33,133-05 118 STREET,11420,1,0,1,2850,1232,1930,1,A1,670000,8/8/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11740,28,133-13 LEFFERTS BOULEVARD,11420,1,0,1,2280,1280,1920,1,A1,720000,8/2/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11740,30,133-07 LEFFERTS BOULEVARD,11420,1,0,1,2280,1280,1920,1,A1,0,3/4/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11740,41,13316 HAWTREE CREEK ROAD,11420,1,0,1,1970,1152,1950,1,A5,400000,3/30/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11741,56,133-42 121ST STREET,11420,1,0,1,4000,1008,1925,1,A1,820000,5/17/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11745,33,117-19 123RD STREET,11420,1,0,1,4000,2138,1920,1,A1,935000,2/1/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11748,18,117-57 126TH STREET,11420,1,0,1,2000,924,1920,1,A1,635000,9/19/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11749,34,117-41 127TH STREET,11420,1,0,1,4000,1001,1925,1,A2,720000,2/8/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11751,18,128-24 GOTHAM ROAD,11420,1,0,1,2018,980,1920,1,A1,0,10/7/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11752,79,118-68 129TH STREET,11420,2,0,2,5999,2924,1920,1,A2,0,9/7/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11754,48,119-19 130TH STREET,11420,1,0,1,2500,1456,1925,1,A1,0,4/5/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11754,74,120-30 131ST STREET,11420,1,0,1,1558,1380,1935,1,A5,440000,2/16/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11754,74,120-30 131ST STREET,11420,1,0,1,1558,1380,1935,1,A5,619500,4/29/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11755,73,120-42 132ND STREET,11420,1,0,1,3450,1296,1920,1,A1,50000,3/29/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11758,12,122-67 134TH STREET,11420,1,0,1,2982,1768,1920,1,A1,690000,8/30/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11759,25,123-41 135 ST,11420,1,0,1,3842,1260,1930,1,A1,0,5/24/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11760,76,135-31 SUTTER AVENUE,11420,1,0,1,1950,1020,1960,1,A5,0,8/24/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11760,79,135-27 SUTTER AVENUE,11420,1,0,1,1950,1020,1960,1,A5,0,3/30/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11760,242,126-32 VAN WYCK EXPRESSWAY,11420,1,0,1,2700,1296,1930,1,A1,0,5/5/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11770,77,12932 132ND STREET,11420,1,0,1,3153,1216,1925,1,A1,0,7/25/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11770,95,13124 SUTTER,11420,1,0,1,3076,1752,1925,1,A1,0,7/25/22
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS,1,11771,38,132-13 131ST AVENUE,11420,1,0,1,2000,1204,1925,1,A1,0,4/8/22
